154,"[13, 601, 607, 489, 671, 14160, 767, 22794, 19995, 20504, 10191, 10138, 27205, 12444, 51497, 24428, 59967, 81188, 80274, 76338, 137106, 157336, 100402, 118340, 190859, 177572, 207703, 99861, 102899, 293660, 168259, 269149, 127380, 329865]"
155,"[862, 11000, 414, 11, 11381, 11310, 10897, 812, 268, 3065, 679, 2323, 364, 9977, 816, 415, 607, 9452, 3050, 95, 544, 2108, 857, 14577, 9487, 9447, 1542, 1893, 4806, 10975, 10974, 657, 550, 1832, 863, 926, 15489, 15655, 2067, 3536, 98, 10567, 10569, 479, 7450, 36657]"
156,"[862, 9087, 4584, 9273, 8012, 451, 9598, 9603, 577, 807, 629, 11448, 11010, 2054, 4482, 103, 568, 649, 1642, 2292, 522, 11, 241, 680, 11450, 278, 3049, 11382, 13, 712, 854, 36593, 8987, 16771, 57834, 11566, 5503, 15765, 329, 10440, 788, 14291, 12519, 858, 78, 11446, 771, 251, 581, 274, 114, 275, 954, 10539, 8866, 935, 9879, 22621, 627, 26748, 3573, 47907, 549, 10478, 238, 9303, 22479, 981, 567, 3078, 213, 239, 289, 963, 6620, 630, 770, 31044, 599, 15, 62, 303, 381, 1859, 3080, 198, 13562, 1585, 900, 488, 9401, 433, 15121, 9591, 9716, 10218, 11561, 11302, 623, 583, 475, 500, 11386, 601, 4480, 762, 30892, 10608, 11216, 18129, 510, 85, 68, 947, 185, 595, 28, 144, 1092, 769, 11645, 539, 525, 240, 600, 10705, 279, 1578, 703, 9277, 490, 11235, 696, 37247, 1480, 422, 829, 828, 3063, 5925, 11778, 4485, 137, 982, 105, 11202, 903, 3034, 914, 756, 910, 11031, 11314, 89, 10322, 10644, 625, 642, 639, 145, 12498, 578, 9390, 378, 9361, 27265, 12145, 1624, 9611, 816, 607, 4421, 2142, 49462, 10806, 2118, 2255, 9427, 1281, 37165, 45609, 38904, 9414, 489, 8197, 597, 184, 115, 586, 30949, 2898, 16980, 929, 9452, 846, 9464, 35680, 473, 544, 887, 5769, 1366, 746, 380, 11485, 13820, 15389, 2108, 941, 346, 9354, 1779, 10849, 907, 793, 10340, 10144, 10693, 2619, 6471, 9442, 13697, 87, 23954, 12761, 18331, 15144, 4011, 845, 117, 13321, 37916, 12626, 2321, 881, 10403, 11337, 8916, 30197, 10377, 2657, 10002, 12560, 309, 692, 8130, 9749, 9447, 11545, 1934, 9326, 9426, 192, 1847, 603, 9451, 8592, 564, 36685, 817, 104, 345, 620, 1628, 11120, 30890, 20242, 912, 12185, 813, 11153, 14170, 2280, 14, 704, 14412, 9377, 11054, 17352, 1654, 14831, 658, 9343, 11562, 856, 660, 492, 476, 961, 25560, 11878, 1621, 11663, 2039, 2690, 9647, 11787, 5156, 52470, 31121, 293, 177, 863, 9586, 777, 32669, 25188, 334, 36492, 624, 926, 1213, 14886, 33078, 16672, 24349, 10098, 11004, 24481, 462, 1541, 24748, 990, 840, 42237, 243, 85689, 593, 10774, 29786, 11356, 1443, 98, 962, 3133, 7443, 11694, 786, 13785, 146, 392, 134, 21991, 4587, 77, 10054, 111, 10364, 11826, 9896, 2294, 12537, 269, 194, 9428, 5279, 651, 245, 320, 9962, 9685, 21828, 8051, 11644, 12454, 25566, 2757, 2755, 1574, 4912, 455, 13370, 8326, 11516, 12, 3009, 216, 22, 9051, 4593, 6619, 153, 11832, 470, 10147, 1643, 2000, 7857, 15659, 10744, 11023, 133919, 1786, 28257, 26520, 10780, 32044, 33766]"
157,"[424, 11543, 1585, 510, 105, 380, 9745, 2112, 817, 14283, 332, 4806, 11353, 550, 856, 1850, 926, 9876, 14181, 9285, 2123]"
158,"[10802, 9067, 10830, 10537, 7340, 2928, 6471, 9276, 2112, 4951, 1844, 9824, 1911, 11527, 657, 2069, 838, 584, 170, 10035, 9282, 1562, 4513, 13197, 7840, 4832]"
159,"[862, 9909, 2054, 197, 568, 11472, 680, 278, 2064, 13, 712, 1637, 329, 9800, 858, 251, 114, 88, 2493, 235, 137, 639, 8874, 489, 597, 2898, 380, 9489, 509, 4806, 14, 550, 863, 497, 9475, 641, 392, 8358, 2018, 634, 808, 824, 8835, 9778, 585, 8346, 245, 2642, 310, 12, 508, 616, 38, 809, 11036, 9801, 70, 2567, 8488, 69, 350, 1262, 1402, 1581, 7326, 10681, 12405, 4922, 10201, 14306, 16538, 14160, 19913, 22881, 19995, 34016, 10193, 45269, 45317, 41630, 38050, 50544, 50014, 59440, 40807, 62177, 84892, 68734, 62211, 122906, 109445, 106646, 152601, 210577, 257211, 127380, 381284]"
160,"[862, 8844, 949, 710, 1710, 63, 9598, 9312, 807, 629, 11359, 9102, 9623, 8447, 12158, 9208, 197, 103, 27793, 568, 414, 8839, 1572, 9482, 9070, 1642, 9348, 281, 3512, 37141, 4954, 15789, 10954, 628, 37108, 11, 241, 101, 680, 2636, 2164, 193, 9271, 9495, 13, 8587, 11596, 854, 9359, 11011, 1637, 8831, 306, 4722, 9350, 9612, 9739, 5503, 9255, 329, 9593, 5550, 424, 8850, 78, 9607, 9479, 251, 280, 268, 274, 408, 10020, 10895, 275, 10112, 1592, 954, 8840, 10539, 3065, 2300, 11687, 9802, 664, 10547, 627, 602, 9268, 9327, 11228, 10830, 10546, 10061, 238, 9306, 426, 567, 213, 62, 10861, 1770, 10869, 173, 11224, 433, 11360, 12092, 11229, 15121, 562, 10163, 25147, 454, 792, 402, 601, 2119, None, 1630, 2756, 86369, 892, 409, 1412, 1891, 85, 68, 679, 28, 1892, 769, 348, 539, 240, 600, 279, 218, 9665, 694, 137, 105, 8009, 11673, 11031, 89, 783, 639, 8077, 814, 6114, 377, 199, 1573, 152, 174, 172, 154, 157, 168, 364, 10173, 8845, 578, 75, 9390, 10549, 9619, 784, 884, 4477, 9360, 18, 1701, 415, 754, 607, 686, 4421, 9387, 2142, 8413, 10336, 8834, 4961, 1669, 6623, 9437, 10155, 1813, 782, 9281, 563, 19931, 8078, 6283, 4233, 714, 27103, 2666, 9440, 2157, 16148, 8656, 929, 846, 95, 11551, 746, 403, 10014, 10072, 10131, 10160, 11284, 4488, 9725, 9728, 10225, 10283, 609, 9552, 941, 943, 927, 9340, 9342, 165, 196, 3170, 859, 841, 242, 857, 14140, 10439, 11158, 9354, 9631, 9325, 10144, 10693, 11335, 10249, 87, 11336, 8688, 11639, 34584, 34636, 10278, 4011, 117, 12684, 10699, 11597, 2109, 1955, 39437, 637, 8675, 73, 9882, 297, 9798, 1678, 39256, 10730, 10029, 1934, 1369, 1370, 10303, 11285, 1367, 1371, 1374, 1375, 11904, 10495, 8741, 9276, 28902, 10658, 9426, 10344, 192, 9671, 9396, 871, 1685, 1705, 1688, 1687, 603, 9465, 564, 1893, 1924, 8536, 9531, 11411, 36685, 2275, 6488, 9473, 8487, 2105, 2667, 620, 2978, 11416, 9710, 745, 19457, 17707, 10766, 813, 10342, 9349, 28737, 2900, 10307, 14, 861, 9377, 772, 550, 31306, 5548, 5549, 856, 492, 9481, 11886, 4203, 2668, 36643, 99, 9647, 863, 497, 334, 14919, 18681, 9869, 619, 10158, 10206, 10326, 2069, 4816, 622, 28463, 820, 462, 1541, 1498, 1497, 1499, 11520, 840, 13531, 106, 39283, 98, 5491, 5683, 10642, 955, 698, 2768, 11368, 169, 865, 10128, 9659, 8810, 9355, 7450, 7443, 4247, 36657, 6282, 9383, 14195, 10643, 37136, 37137, 9651, 10480, 16, 1597, 8870, 8452, 9741, 146, 107, 5001, 11973, 1900, 20637, 9740, 853, 10833, 634, 808, 9397, 1995, 644, 11444, 9517, 331, 869, 10016, 29756, 2100, 10796, 9428, 120, 1576, 557, 180, 608, 2675, 7299, 121, 1574, 590, 6171, 20978, 10743, 604, 296, 302, 8094, 122]"
161,"[862, 10530, 11777, 278, 36955, 10895, 532, 872, 173, 11224, 10537, 531, 530, 9277, 11314, 13820, 3170, 10340, 16081, 11639, 15144, 4518, 9489, 564, 11176, 54825, 243, 7443, 2609, 1734, 1648, 1649, 453, 24348, 11708, 533, 4474, 1491, 1267]"
162,"[31357, 524, 4584, 9909, 687, 629, 2054, 9737, 568, 414, 6520, 9560, 1909, 8984, 9587, 4476, 11318, 10510, 8438, 6950, 680, 11450, 278, 1587, 13, 12280, 10449, 9800, 713, 1245, 424, 10445, 251, 581, 268, 275, 10545, 9294]"
163,"[4232, 1624, 10357, 10603, 9772, 10806, 2118, 2649, 2255, 563, 489, 4233, 597, 714, 9922, 586, 11003, 2898, 617, 9440, 17127, 795, 27472]"
164,"[197, 329, 280, 268, 602, 562, 11412, 601, 744, 1891, 85, 679, 429, 1892, 218, 89, 199, 18, 754, 607, 9387, 544, 11158, 87, 36647, 1924, 861, 16535, 106, 98, 682, 10911, 36657, 146, 5994, 12481]"
165,"[197, 13701, 9359, 1637, 9571, 329, 268, 238, 213, 2756, 1891, 2493, 85, 1892, 240, 89, 642, 754, 346, 857, 117, 9798, 10495, 603, 564, 104, 9869, 9532, 8584, 146, 90, 1089, 161, 10229, 425, 8346, 245, 9583, 2501, 11544, 180, 50035, 4147, 14651, 818, 39141, 2675, 9962, 30072, 9357, 9296, 9685, 11529, 36669, 2103, 2757, 2755, 121, 1429, 3131, 11022, 640, 1574, 13560, 11635]"
166,"[862, 949, 710, 4584, 63, 807, 629, 414, 11, 101, 680, 278, 9331, 9495, 13, 854, 1637, 9350, 5503, 8005, 424, 812, 268, 274, 114, 275, 954, 627, 10546, 238, 567, 15, 562, 500, 601, 510, 1891, 2493, 85, 185, 1892, 348, 240, 600, 279, 9277, 218, 379, 37247, 9322, 694, 11778, 137, 903, 89, 364, 9366, 9434, 816, 415, 607, 686, 2118, 37165, 489, 597, 2898, 380, 2108, 857, 87, 36647, 637, 73, 9798, 1934, 100, 603, 1893, 2667, 620, 745, 14, 9377, 658, 391, 550, 856, 492, 128, 1832, 863, 497, 334, 14919, 1498, 1497, 1499, 990, 243, 9456, 98, 955, 938, 36657, 786, 641, 107, 8358, 134, 77, 808, 768, 141, 585, 161, 194, 120, 1576, 36586, 557, 1894, 2501, 180, 4147, 129, 8051, 12477, 121, 640, 9480, 36658, 12, 9654, 170, 1927, 153, 24, 508, 79, 37719, 616, 122, 38, 1487, 393, 809, 9372, 558, 2502, 401, 1538, 4553, 9806, 16859, 205, 561, 187, 1640, 1895, 272, 9738, 9522, 6957, 59, 3291, 254, 752, 36668, 1452, 773, 1262, 11652, 1776, 1417, 1422, 9693, 1124, 36557, 1372, 4169, 3594, 4638, 1271, 7485, 675, 35, 2503, 5176, 7737]"
167,"[862, 9603, 10634, 9614, 197, 568, 9482, 2293, 1642, 2292, 11, 680, 278, 9067, 9495, 13, 11310, 9739, 329, 10872, 858, 78, 9479, 771, 812, 268, 274, 408, 10020, 275, 3065, 503475, 9802, 532, 935, 627, 9894, 10546, 62, 24795, 252, 583, 1630, 762, 531, 1891, 2493, 85, 679, 1892, 348, 766, 525, 9277, 13667, 137, 3034, 89, 639, 621, 8845, 2322, 9434, 18, 607, 2255, 10890, 37165, 115, 2666, 95, 13597, 857, 9354, 10437, 97, 11704, 11639, 4011, 10220, 9749, 15196, 1885, 14709, 9396, 1542, 36685, 2667, 745, 813, 2280, 14, 1832, 9647, 863, 926, 13342, 8374, 11176, 14900, 462, 8469, 11977, 11072, 7443, 36657, 1857, 107, 11688, 8358, 808, 11896, 1089, 9799, 8835, 9602, 9942, 11959, 141, 585, 671, 161, 1649, 120, 10950, 11528, 15999, 425, 557, 2501, 4147, 12921, 672, 121, 1574, 11299, 36658, 12, 32489, 22, 277, 9662, 14282, 1584, 587, 122, 11708, 876, 809, 673, 8193, 2330, 558, 2502, 747, 9806, 163, 118, 8488, 1895, 272, 16320, 6957, 1830, 533, 674, 411, 834, 752, 9767, 920, 58, 9293]"
168,"[103, 9348, 18183, 680, 236, 13, 10442, 10895, 275, 532, 935, 1645, 238, 426, 213, 289, 963, 15, 1585, 521, 500, 531, 11216, 510, 429, 389, 595, 28, 335, 1092, 769, 539, 240, 600, 279, 387, 696, 37247, 1480, 829, 5925, 11778, 212, 903, 2323, 642, 157, 168, 2118, 184, 143, 10633, 346, 793, 36685, 14, 6415, 492, 11878, 10998, 25188, 11016, 968, 838, 3082, 13776, 938, 592, 1052, 11697, 194, 548, 598, 936, 12698, 11194, 29084, 11030, 1786, 28257, 9675, 17185, 17295, 205, 20271, 582, 1523, 6977, 8321, 16869, 25376, 37799, 15362, 55725]"
169,"[862, 8844, 15602, 11862, 11860, 9087, 9598, 9603, 10530, 11359, 2054, 48750, 9614, 568, 1642, 9804, 11017, 8467, 10510, 11395, 278, 11381, 2064, 3049, 13, 8587, 1637, 11566, 1634, 5503, 329, 788, 14534, 424, 858, 9066, 771, 812, 408, 10020, 114, 19042, 9099, 10539, 9304, 664, 10545, 9327, 10478, 872, 11113, 909, 630, 20758, 1585, 11224, 433, 11114, 15121, 9591, 252, 583, 11575, 88, 601, 762, 2493, 525, 207, 137, 105, 756, 11031, 2323, 639, 7340, 11674, 621, 9037, 9390, 4232, 8818, 16052, 816, 8874, 607, 10890, 37165, 597, 11003, 3050, 544, 1725, 380, 403, 13597, 165, 196, 32611, 857, 9354, 9631, 10144, 15300, 10693, 2657, 9837, 13466, 1542, 16520, 603, 11355, 564, 1893, 817, 2105, 2667, 4806, 745, 813, 2665, 11153, 850, 535, 957, 863, 497, 49948, 334, 1850, 2005, 15655, 2069, 462, 8469, 801, 10468, 4967, 11977, 10560, 8584, 2133, 1788, 10276, 1588, 13785, 10637, 1597, 71, 8871, 3981, 8358, 1493, 15739, 9816, 2018, 37302, 62127, 634, 808, 824, 676, 9799, 10615, 11467, 2770, 9896, 11576, 9778, 14811, 11091, 11457, 585, 9889, 671, 3537, 10847, 8007, 161, 1903, 11232, 120, 11086, 453, 10950, 11528, 8470, 2752, 2135, 425, 15647, 14635, 11812, 8346, 557, 245, 1894, 4614, 9583, 11544, 180, 608, 4147, 14902, 818, 2675, 4108, 11529, 9012, 672, 17187, 2103, 13497, 7303, 2755, 121, 2642, 640, 1574, 423, 23626, 9919, 6038, 11635, 455, 11523, 10735, 31459, 16636, 22016, 1816, 604, 310, 12, 9654, 296, 22, 9486, 4464, 33339, 8273, 13778, 1428, 153, 10934, 24, 10719, 11846, 951, 10166, 12545, 3062, 616, 587, 6964, 122, 5966, 9352, 615, 11137, 2122, 13936, 18283, 809, 594, 8699, 2048, 2502, 6947]"
170,"[11862, 710, 9598, 10530, 9208, 197, 568, 414, 8963, 6520, 9070, 1642, 9090, 9560, 9804, 4476, 10510, 1945, 6950, 680, 2636, 278, 2064, 3049, 10731, 888, 13, 8587, 9359, 8987, 1637, 2758, 306, 37233, 5503, 329, 788, 858, 11969, 771, 251, 812, 581, 268, 274, 408, 10020, 114, 9802, 664]"
171,"[862, 451, 902, 63, 687, 807, 400, 103, 11000, 8068, 9071, 522, 11, 527, 680, 11395, 278, 854, 36955, 1607, 11934, 7984, 9593, 788, 78, 9479, 319, 268, 274, 10895, 275, 954, 10539, 10990, 922, 503475, 10280, 9826, 26890, 602, 9894, 26748, 38223, 9294, 18975, 238, 11134, 22479, 426, 630, 18203, 9078, 27845, 252, 623, 583, 500, 702, 762, 531, 18919, 510, 1891, 2493, 85, 429, 28, 1892, 348, 525, 279, 207, 235, 137, 105, 903, 89, 642, 11674, 75, 28059, 651]"
172,"[10510, 424, 581, 274, 10539, 11843, 1892, 766, 105, 11202, 377, 607, 1051, 948, 609, 9340, 11974, 847, 1955, 745, 11353, 6415, 9647, 98, 36657, 393]"
173,"[710, 4584, 197, 11000, 568, 414, 17447, 628, 680, 2164, 193, 13, 712, 1637, 2758, 329, 788, 424, 771, 251, 812, 280, 268, 10020, 114]"
174,"[710, 9087, 63, 9598, 9603, 629, 2054, 11000, 568, 414, 8839, 10329, 8963, 1572, 1642, 11472, 9348, 1909, 8984, 8467, 397, 628, 1945, 241, 6950, 680, 11450, 2636, 2164, 11395, 193, 11381, 1587, 2064, 3049, 9331, 10731, 13, 9359, 36593, 36955, 2758, 306, 11310, 9612, 11566, 9739, 37233, 5503, 9386, 329, 9593, 9800, 8005, 424, 858, 11969, 251, 812, 280, 581, 268, 10020, 114, 954, 664, 602]"
175,"[11236, 3065, 30197, 40160, 10560, 1788, 10647, 811, 14844, 14114, 4599, 11247, 14024, 13374, 8976, 1382, 9763, 8066, 10053, 12763, 1887, 9762, 6557, 8328]"
176,"[710, 9603, 807, 197, 568, 414, 8963, 1572, 6520, 8467, 6950, 680, 2164, 278, 193, 3049, 9331, 9359, 36593, 1637, 36955, 12160, 9350, 37233, 5503, 11934, 9593, 8005, 11969, 812, 280, 581, 268, 274, 9802, 602]"
177,"[862, 8844, 11860, 9087, 524, 9273, 17015, 9603, 807, 10530, 629, 11359, 9614, 10874, 568, 414, 649, 8839, 8963, 1642, 11017, 2292, 522, 15789, 14275, 1024, 628, 6280, 11, 19101, 680, 11395, 278, 1587, 2064, 236, 3049, 2759, 888, 13, 10714, 8587, 854, 1637, 36955, 2758, 37233, 1634, 329, 788, 9800, 8005, 424, 858, 9607, 9479, 10057, 9066, 771, 251, 812, 268, 274, 408, 10020, 10895, 114, 275, 10112, 954, 8840, 10539, 2300, 12233, 9100, 664, 935, 7095, 602, 10545, 9327, 2925, 10830, 238, 981, 872, 2769, 164, 426, 567, 3078, 13528, 284, 239, 4808, 289, 11113, 6620, 804, 909, 630, 770, 599, 15, 62, 705, 223, 8356, 10907, 198, 1712, 1585, 3083, 900, 261, 11224, 9078, 8367, 433, 11360, 11114, 12335, 12092, 10948, 15121, 562, 454, 11238, 252, 475, 521, 88, 500, 11386, 15764, 601, 702, 762, 531, 892, 10409, 510, 1891, 2493, 85, 389, 185, 595, 1892, 1092, 769, 348, 539, 525, 240, 530, 279, 343, 9665, 696, 37247, 422, 829, 3063, 694, 832, 137, 105, 1633, 149, 8009, 756, 288, 11031, 89, 12104, 2323, 639, 814, 571, 7340, 653, 11674, 1573, 364, 621, 578, 9390, 378, 4232, 9361, 10549, 9622, 9360, 9611, 816, 18, 330, 1701, 11970, 754, 607, 10603, 3597, 782, 37165, 9444, 11831, 489, 597, 115, 9313, 795, 929, 1965, 10674, 3050, 544, 33680, 12311, 27367, 28580, 887, 654, 1725, 1051, 12102, 380, 403, 2108, 609, 9552, 9340, 9342, 12101, 19, 165, 196, 551, 3170, 859, 242, 11158, 9354, 9820, 9325, 10340, 10144, 10414, 12230, 10693, 11319, 10882, 87, 9454, 396, 4978, 15144, 11522, 9320, 805, 4011, 1580, 117, 2760, 2028, 162, 30197, 10377, 1890, 6435, 2657, 3600, 9798, 9487, 244, 9447, 11252, 9837, 1934, 9326, 1885, 9489, 8741, 9422, 1542, 796, 16520, 603, 4951, 11355, 564, 1893, 138, 36685, 509, 817, 37135, 104, 9032, 8487, 2105, 620, 2978, 11618, 332, 8914, 4806, 967, 802, 10776, 10386, 813, 2280, 850, 10154, 43832, 14, 704, 9346, 9377, 550, 856, 492, 961, 11886, 1832, 2668, 9647, 11787, 11393, 10998, 863, 10137, 49948, 926, 1213, 3558, 17908, 2005, 619, 10206, 8374, 968, 16958, 820, 462, 1541, 1879, 9960, 13531, 11478, 879, 1700, 10468, 1359, 1443, 889, 10564, 13105, 5683, 10567, 955, 8584, 6003, 1551, 9679, 2024, 2133, 4247, 36657, 2655, 93, 10276, 5551, 10860, 1588, 786, 14629, 10637, 1597, 13465, 10647, 4327, 8871, 16340, 10481, 11849, 2604, 392, 11688, 3981, 8358, 1493, 134, 2623, 2018, 90, 1921, 10054, 634, 1734, 9476, 808, 824, 10653, 10865, 10808, 10992, 4248, 8835, 9493, 1648, 2616, 9880, 12610, 1933, 9778, 585, 671, 32847, 161, 9428, 11232, 120, 11086, 453, 11888, 11362, 10229, 9606, 425, 15028, 4547, 11892, 9334, 557, 1894, 1957, 2501, 9637, 11544, 180, 2022, 608, 818, 13908, 2675, 9488, 11529, 565, 672, 7303, 121, 3131, 2642, 8392, 640, 1574, 598, 9919, 6038, 9480, 10678, 9506, 8326, 18736, 36658, 10708, 604, 310, 12, 9654, 1088, 43828, 14551, 31246, 9471, 10327, 22, 8698, 12279, 10330, 9257, 14926, 10923, 7270, 153, 13156, 10934, 891, 3087, 1584, 322, 11775, 24, 13920, 4256, 605, 10719, 508, 8619, 4970, 10147, 10756, 234, 951, 3176, 43436, 648, 618, 1976, 3062, 25431, 6964, 122, 11820, 9620, 10601, 5966, 22584, 37833, 405, 3059, 14292, 1824, 28963, 38, 9541, 11024, 14442, 2122, 393, 10096, 9509, 10625, 7131, 25736, 809, 673, 9890, 8193, 9372, 136, 594, 11036, 13696, 701, 558, 2502, 314, 27437, 62694, 6947, 1538, 11282, 11130, 9759, 10555, 1970, 8849, 9806, 5255, 9801, 866, 2059, 163, 28421, 18987, 992, 626, 31511, 24807, 3084, 43307, 29380, 11774, 11838, 670, 2539, 70, 205, 118, 9833, 693, 43892, 6961, 8488, 561, 10022, 10040, 1640, 1895, 4379, 953, 9779, 787, 272, 9722, 74, 9738, 9522, 11648, 6957, 11460, 4442, 1830, 9315, 3933, 533, 142, 2313, 4348, 674, 69, 1833, 116, 411, 254, 1904, 9043, 9899, 7552, 9681, 11283, 2207, 950, 752, 9655, 9388, 388, 4257, 588, 956, 7518, 591, 36668, 9767, 920, 9339, 350, 58, 4474, 1887, 1781, 773, 9297, 326, 9718, 1593, 1852, 9788, 1165, 1417, 4643, 1422, 9895, 1124, 7551, 1581, 5698, 1372, 2486, 10758, 2062, 11172, 3594, 1271, 9963, 1273, 9955, 253768, 8271, 6145, 1268, 559, 4964, 810, 285, 3432, 298, 1979, 2698, 675, 4688, 35, 3638, 2503, 4347, 4566, 4771, 4982, 5123, 4523, 2268, 6477, 7249, 6537, 7326, 7350, 13885, 6637, 6538, 6023, 6557, 8247, 8390, 12184, 8848, 7985, 155, 8065, 9870, 8780, 1726, 8681, 2454, 4564, 9502, 8960, 11665, 12889, 11631, 5038, 4944, 118309, 12783, 13253, 3580, 12405, 6972, 13053, 10139, 8966, 14359, 13223, 11499, 11321, 12163, 4922, 2253, 4148, 14306, 12429, 10521, 14836, 15060, 14301, 13090, 16614, 20048, 16996, 16869, 18360, 14160, 18785, 18240, 12162, 11322, 19913, 767, 21208, 20943, 17654, 24803, 14869, 24420, 22794, 12573, 23082, 19908, 30506, 22947, 14161, 22881, 7980, 22954, 10198, 19995, 22897, 10528, 25196, 19901, 32856, 11324, 12155, 22972, 10191, 23483, 35056, 10138, 12219, 10193, 39013, 10192, 24021, 20352, 27205, 27022, 37834, 27578, 22538, 27579, 37799, 23168, 37735, 41733, 38055, 44214, 12444, 45269, 38757, 45317, 43347, 37710, 44264, 51739, 51876, 41630, 50348, 44896, 38050, 10195, 202241, 55721, 1865, 59436, 45243, 49538, 44912, 51540, 12445, 64690, 1771, 50646, 50544, 50014, 39538, 60308, 24428, 49517, 10316, 74643, 123723, 58423, 44826, 50619, 70160, 49026, 49040, 58574, 56292, 54507, 59017, 62213, 41154, 62177, 1930, 84175, 13929, 114150, 59967, 68734, 86838, 82690, 82693, 87827, 72976, 97630, 82654, 75780, 68718, 109421, 75612, 64682, 62211, 49047, 109424, 76203, 80274, 76338, 152532, 101299, 109445, 168672, 140823, 157350, 120467, 102382, 240832, 127585, 137113, 222935, 82702, 85350, 210577, 118340, 190859, 177572, 205596, 131631, 266856, 284293, 228074]"
178,"[862, 710, 451, 807, 629, 197, 8963, 9804, 527, 680, 278, 9331, 13, 712, 1637, 36955, 10997, 37233, 5503, 329, 424, 280, 581, 274, 10020, 275, 664, 602, 10830, 510, 85, 769, 218, 137, 105, 10215, 9440, 9452, 857, 12230, 10220, 73, 603, 11660, 9944, 10307, 14, 550, 146, 2609, 77, 55, 2770, 2294, 8342, 194, 120, 1391, 7501, 121, 423, 598, 2260, 170, 22, 1584, 122, 38, 9372, 747, 9806, 205, 276, 5236, 142, 752, 9388]"
179,"[862, 15602, 11860, 9091, 5, 9273, 63, 9598, 807, 11448, 9536, 9208, 9614, 197, 33542, 43566, 11000, 568, 414, 8963, 1572, 1642, 9804, 8984, 8467, 628, 241, 6950, 680, 11450, 2164, 11395, 278, 193, 2064, 3049, 9331, 13, 8587, 854, 8987, 1637, 36955, 2758, 306, 9350, 37233, 5503, 329, 2320, 788, 280, 581, 268, 274, 275, 9099, 954, 3065, 8866, 20759, 21588, 664, 10535, 9879, 602, 9894, 9268, 819]"
180,"[11, 2636, 11543, 762, 1891, 2493, 85, 769, 9665, 765, 814, 2666, 841, 11639, 603, 8536, 2978, 9824, 10386, 550, 13342, 11977, 2133, 120]"
181,"[11862, 949, 11860, 710, 9087, 524, 8012, 1710, 12665, 451, 9909, 9598, 9603, 577, 807, 17182, 2054, 9623, 10534, 11062, 197, 11066, 11863, 9101, 11000, 9737, 11780, 1775, 8963, 8068, 1572, 6520, 9073, 10428, 9886, 1642, 11472, 10533, 9348, 37141, 9382, 8984, 11929, 397, 17207, 9061, 40490, 10510, 11593, 101, 680, 12106, 2164, 11395, 9271, 2064, 3049, 9331, 10731, 9495, 888, 13, 712, 10879, 854, 9359, 36593, 12280, 1637, 15128, 36955, 10395, 12160, 9409, 11853, 306, 11310, 9612, 26261, 26141, 9024, 37233, 1634, 5503, 2019, 9255, 9386, 15765, 329, 9593, 12121, 2246, 2320, 788, 11231, 11858, 5550, 8005, 8850, 858, 867, 13203, 11969, 251, 812, 581, 268, 274, 10020, 10895, 114, 19042, 10988, 10990, 52855, 252, 21711, 475]"
