userId,rating
160,"{862: 4.0, 8844: 4.0, 949: 2.0, 710: 1.0, 1710: 1.0, 63: 5.0, 9598: 5.0, 9312: 3.0, 807: 5.0, 629: 4.0, 11359: 2.0, 9102: 4.0, 9623: 1.0, 8447: 5.0, 12158: 1.0, 9208: 1.0, 197: 4.0, 103: 5.0, 27793: 1.0, 568: 5.0, 414: 3.0, 8839: 3.0, 1572: 3.0, 9482: 3.0, 9070: 1.0, 1642: 1.0, 9348: 1.0, 281: 5.0, 3512: 1.0, 37141: 1.0, 4954: 2.0, 15789: 1.0, 10954: 2.0, 628: 3.0, 37108: 1.0, 11: 5.0, 241: 5.0, 101: 1.0, 680: 5.0, 2636: 1.0, 2164: 2.0, 193: 1.0, 9271: 1.0, 9495: 5.0, 13: 3.0, 8587: 5.0, 11596: 1.0, 854: 5.0, 9359: 2.0, 11011: 1.0, 1637: 3.0, 8831: 3.0, 306: 1.0, 4722: 3.0, 9350: 3.0, 9612: 1.0, 9739: 2.0, 5503: 2.0, 9255: 4.0, 329: 2.0, 9593: 0.5, 5550: 1.0, 424: 5.0, 8850: 3.0, 78: 5.0, 9607: 3.0, 9479: 5.0, 251: 3.0, 280: 5.0, 268: 4.0, 274: 2.0, 408: 5.0, 10020: 3.0, 10895: 4.0, 275: 5.0, 10112: 3.0, 1592: 1.0, 954: 1.0, 8840: 4.0, 10539: 4.0, 3065: 1.0, 2300: 2.0, 11687: 4.0, 9802: 1.0, 664: 1.0, 10547: 4.0, 627: 5.0, 602: 1.0, 9268: 1.0, 9327: 1.0, 11228: 1.0, 10830: 2.0, 10546: 4.0, 10061: 4.0, 238: 5.0, 9306: 3.0, 426: 4.0, 567: 4.0, 213: 3.0, 62: 5.0, 10861: 1.0, 1770: 2.0, 10869: 1.0, 173: 5.0, 11224: 5.0, 433: 4.0, 11360: 3.0, 12092: 3.0, 11229: 1.0, 15121: 2.0, 562: 2.0, 10163: 2.0, 25147: 3.0, 454: 5.0, 792: 5.0, 402: 3.0, 601: 3.0, 2119: 1.0, None: 3.5, 1630: 3.0, 2756: 2.0, 86369: 1.0, 892: 4.0, 409: 4.0, 1412: 5.0, 1891: 4.0, 85: 3.0, 68: 5.0, 679: 1.0, 28: 5.0, 1892: 5.0, 769: 4.0, 348: 2.0, 539: 3.0, 240: 5.0, 600: 4.0, 279: 2.0, 218: 4.0, 9665: 4.0, 694: 2.5, 137: 2.0, 105: 5.0, 8009: 3.0, 11673: 5.0, 11031: 4.0, 89: 3.0, 783: 3.0, 639: 4.0, 8077: 5.0, 814: 1.0, 6114: 5.0, 377: 3.0, 199: 2.0, 1573: 2.0, 152: 2.0, 174: 2.0, 172: 2.0, 154: 1.0, 157: 2.0, 168: 1.0, 364: 3.0, 10173: 1.0, 8845: 1.0, 578: 2.0, 75: 4.0, 9390: 1.0, 10549: 5.0, 9619: 1.0, 784: 4.0, 884: 5.0, 4477: 1.0, 9360: 1.0, 18: 3.0, 1701: 1.0, 415: 1.0, 754: 1.0, 607: 2.0, 686: 1.0, 4421: 1.0, 9387: 1.0, 2142: 3.0, 8413: 5.0, 10336: 2.0, 8834: 1.0, 4961: 1.0, 1669: 3.0, 6623: 1.0, 9437: 0.5, 10155: 5.0, 1813: 3.0, 782: 5.0, 9281: 2.0, 563: 1.0, 19931: 4.0, 8078: 2.0, 6283: 5.0, 4233: 1.0, 714: 1.0, 27103: 5.0, 2666: 5.0, 9440: 3.0, 2157: 1.0, 16148: 3.5, 8656: 2.0, 929: 1.0, 846: 1.0, 95: 1.0, 11551: 1.0, 746: 1.0, 403: 1.0, 10014: 1.0, 10072: 1.0, 10131: 1.0, 10160: 1.0, 11284: 2.0, 4488: 1.0, 9725: 1.0, 9728: 1.0, 10225: 3.0, 10283: 1.0, 609: 4.0, 9552: 5.0, 941: 4.0, 943: 4.0, 927: 4.0, 9340: 2.0, 9342: 1.0, 165: 4.0, 196: 4.0, 3170: 5.0, 859: 2.0, 841: 1.0, 242: 5.0, 857: 5.0, 14140: 1.0, 10439: 3.0, 11158: 1.0, 9354: 2.0, 9631: 1.0, 9325: 4.0, 10144: 5.0, 10693: 4.0, 11335: 1.0, 10249: 2.0, 87: 3.0, 11336: 5.0, 8688: 3.0, 11639: 2.0, 34584: 2.0, 34636: 1.0, 10278: 3.0, 4011: 2.0, 117: 3.0, 12684: 3.0, 10699: 0.5, 11597: 1.0, 2109: 1.0, 1955: 4.0, 39437: 5.0, 637: 5.0, 8675: 4.0, 73: 3.0, 9882: 1.0, 297: 1.0, 9798: 1.0, 1678: 1.0, 39256: 1.0, 10730: 2.0, 10029: 5.0, 1934: 1.0, 1369: 1.0, 1370: 1.0, 10303: 2.0, 11285: 1.0, 1367: 3.0, 1371: 2.0, 1374: 1.0, 1375: 1.0, 11904: 3.0, 10495: 1.0, 8741: 5.0, 9276: 1.0, 28902: 2.0, 10658: 3.0, 9426: 4.0, 10344: 2.0, 192: 3.0, 9671: 2.0, 9396: 1.0, 871: 3.0, 1685: 1.0, 1705: 1.0, 1688: 1.0, 1687: 1.0, 603: 4.0, 9465: 2.0, 564: 1.0, 1893: 2.0, 1924: 4.0, 8536: 2.0, 9531: 1.0, 11411: 1.0, 36685: 3.0, 2275: 0.5, 6488: 3.0, 9473: 1.5, 8487: 1.0, 2105: 2.0, 2667: 5.0, 620: 4.0, 2978: 4.0, 11416: 3.0, 9710: 3.0, 745: 5.0, 19457: 5.0, 17707: 1.0, 10766: 1.0, 813: 4.0, 10342: 1.0, 9349: 1.0, 28737: 1.0, 2900: 1.0, 10307: 5.0, 14: 5.0, 861: 4.0, 9377: 2.0, 772: 1.0, 550: 4.5, 31306: 2.0, 5548: 4.0, 5549: 3.0, 856: 4.0, 492: 5.0, 9481: 1.0, 11886: 4.0, 4203: 1.0, 2668: 5.0, 36643: 1.0, 99: 5.0, 9647: 1.0, 863: 2.0, 497: 4.0, 334: 4.5, 14919: 5.0, 18681: 1.0, 9869: 1.0, 619: 2.0, 10158: 3.0, 10206: 1.0, 10326: 1.0, 2069: 3.0, 4816: 5.0, 622: 4.0, 28463: 4.0, 820: 4.0, 462: 4.0, 1541: 1.0, 1498: 2.0, 1497: 2.0, 1499: 1.0, 11520: 2.0, 840: 3.0, 13531: 3.0, 106: 4.0, 39283: 1.0, 98: 5.0, 5491: 4.0, 5683: 1.0, 10642: 4.0, 955: 2.0, 698: 1.0, 2768: 1.0, 11368: 5.0, 169: 5.0, 865: 4.0, 10128: 1.0, 9659: 1.5, 8810: 4.0, 9355: 4.0, 7450: 2.5, 7443: 5.0, 4247: 5.0, 36657: 1.0, 6282: 0.5, 9383: 1.0, 14195: 5.0, 10643: 1.0, 37136: 4.0, 37137: 3.0, 9651: 2.0, 10480: 3.0, 16: 5.0, 1597: 4.5, 8870: 1.5, 8452: 0.5, 9741: 4.0, 146: 5.0, 107: 4.5, 5001: 5.0, 11973: 5.0, 1900: 5.0, 20637: 5.0, 9740: 2.0, 853: 3.0, 10833: 1.0, 634: 4.0, 808: 4.0, 9397: 2.0, 1995: 1.0, 644: 4.0, 11444: 5.0, 9517: 5.0, 331: 0.5, 869: 0.5, 10016: 4.5, 29756: 2.5, 2100: 2.0, 10796: 0.5, 9428: 4.5, 120: 2.0, 1576: 2.0, 557: 0.5, 180: 4.5, 608: 1.5, 2675: 4.0, 7299: 3.0, 121: 1.5, 1574: 5.0, 590: 5.0, 6171: 2.0, 20978: 1.0, 10743: 1.0, 604: 2.0, 296: 2.0, 302: 3.0, 8094: 5.0, 122: 5.0}"
161,"{862: 4.0, 10530: 4.0, 11777: 4.0, 278: 5.0, 36955: 3.5, 10895: 3.5, 532: 5.0, 872: 4.5, 173: 3.0, 11224: 3.0, 10537: 4.0, 531: 5.0, 530: 5.0, 9277: 4.0, 11314: 4.5, 13820: 2.5, 3170: 3.5, 10340: 3.5, 16081: 5.0, 11639: 3.0, 15144: 2.0, 4518: 3.0, 9489: 3.0, 564: 4.0, 11176: 3.5, 54825: 5.0, 243: 4.0, 7443: 5.0, 2609: 0.5, 1734: 4.0, 1648: 5.0, 1649: 5.0, 453: 3.0, 24348: 4.5, 11708: 5.0, 533: 5.0, 4474: 0.5, 1491: 4.0, 1267: 4.0}"
162,"{31357: 3.0, 524: 5.0, 4584: 5.0, 9909: 4.0, 687: 5.0, 629: 4.0, 2054: 5.0, 9737: 5.0, 568: 4.0, 414: 4.0, 6520: 3.0, 9560: 3.0, 1909: 4.0, 8984: 3.0, 9587: 5.0, 4476: 4.0, 11318: 5.0, 10510: 5.0, 8438: 5.0, 6950: 4.0, 680: 3.0, 11450: 3.0, 278: 5.0, 1587: 3.0, 13: 5.0, 12280: 3.0, 10449: 5.0, 9800: 5.0, 713: 4.0, 1245: 5.0, 424: 5.0, 10445: 5.0, 251: 3.0, 581: 4.0, 268: 4.0, 275: 5.0, 10545: 4.0, 9294: 5.0}"
163,"{4232: 3.0, 1624: 3.0, 10357: 3.0, 10603: 4.0, 9772: 4.0, 10806: 3.0, 2118: 3.0, 2649: 4.0, 2255: 3.0, 563: 3.0, 489: 4.0, 4233: 3.0, 597: 3.0, 714: 2.0, 9922: 2.0, 586: 3.0, 11003: 3.0, 2898: 4.0, 617: 2.0, 9440: 3.0, 17127: 3.0, 795: 2.0, 27472: 2.0}"
164,"{197: 5.0, 329: 5.0, 280: 5.0, 268: 3.0, 602: 5.0, 562: 5.0, 11412: 4.0, 601: 5.0, 744: 5.0, 1891: 4.0, 85: 5.0, 679: 5.0, 429: 5.0, 1892: 4.0, 218: 5.0, 89: 5.0, 199: 4.0, 18: 3.0, 754: 3.0, 607: 5.0, 9387: 3.0, 544: 3.0, 11158: 3.0, 87: 4.0, 36647: 3.0, 1924: 4.0, 861: 3.0, 16535: 5.0, 106: 5.0, 98: 5.0, 682: 5.0, 10911: 5.0, 36657: 3.0, 146: 4.0, 5994: 3.0, 12481: 5.0}"
165,"{197: 4.0, 13701: 4.0, 9359: 4.0, 1637: 4.0, 9571: 3.0, 329: 4.0, 268: 4.0, 238: 3.0, 213: 4.0, 2756: 4.0, 1891: 4.0, 2493: 5.0, 85: 5.0, 1892: 3.0, 240: 3.0, 89: 5.0, 642: 3.0, 754: 3.0, 346: 4.0, 857: 3.0, 117: 4.0, 9798: 4.0, 10495: 2.0, 603: 4.0, 564: 3.0, 104: 3.0, 9869: 4.0, 9532: 3.0, 8584: 3.0, 146: 4.0, 90: 4.0, 1089: 3.0, 161: 5.0, 10229: 3.0, 425: 4.0, 8346: 3.0, 245: 4.0, 9583: 3.0, 2501: 4.0, 11544: 4.0, 180: 4.0, 50035: 3.0, 4147: 3.0, 14651: 5.0, 818: 3.0, 39141: 3.0, 2675: 4.0, 9962: 3.0, 30072: 3.0, 9357: 3.0, 9296: 2.0, 9685: 3.0, 11529: 3.0, 36669: 3.0, 2103: 3.0, 2757: 4.0, 2755: 3.0, 121: 5.0, 1429: 3.0, 3131: 3.0, 11022: 3.0, 640: 4.0, 1574: 4.0, 13560: 2.0, 11635: 4.0}"
166,"{862: 5.0, 949: 3.5, 710: 4.5, 4584: 4.0, 63: 4.0, 807: 4.0, 629: 5.0, 414: 2.5, 11: 4.5, 101: 4.5, 680: 4.5, 278: 4.5, 9331: 3.5, 9495: 4.0, 13: 4.0, 854: 3.5, 1637: 3.0, 9350: 2.0, 5503: 3.5, 8005: 3.5, 424: 4.5, 812: 5.0, 268: 3.5, 274: 4.0, 114: 3.5, 275: 4.5, 954: 3.0, 627: 4.0, 10546: 3.0, 238: 4.5, 567: 3.5, 15: 4.5, 562: 4.0, 500: 4.0, 601: 4.0, 510: 4.0, 1891: 4.5, 2493: 4.5, 85: 4.5, 185: 4.0, 1892: 5.0, 348: 4.0, 240: 4.5, 600: 3.5, 279: 4.5, 9277: 4.0, 218: 3.0, 379: 4.5, 37247: 4.0, 9322: 4.5, 694: 4.0, 11778: 3.0, 137: 4.0, 903: 4.5, 89: 4.5, 364: 3.5, 9366: 4.0, 9434: 5.0, 816: 3.5, 415: 2.5, 607: 4.0, 686: 3.5, 2118: 4.5, 37165: 5.0, 489: 4.5, 597: 3.0, 2898: 3.5, 380: 4.0, 2108: 2.5, 857: 4.5, 87: 4.0, 36647: 4.0, 637: 4.5, 73: 5.0, 9798: 4.0, 1934: 3.5, 100: 3.5, 603: 4.0, 1893: 3.5, 2667: 2.5, 620: 3.5, 745: 4.0, 14: 4.0, 9377: 3.5, 658: 4.0, 391: 4.5, 550: 4.5, 856: 3.5, 492: 4.5, 128: 5.0, 1832: 3.5, 863: 4.5, 497: 4.0, 334: 4.0, 14919: 4.5, 1498: 3.5, 1497: 3.5, 1499: 3.0, 990: 4.5, 243: 4.0, 9456: 2.5, 98: 3.5, 955: 3.5, 938: 4.0, 36657: 3.5, 786: 3.5, 641: 4.0, 107: 4.5, 8358: 4.0, 134: 4.5, 77: 5.0, 808: 4.5, 768: 4.0, 141: 4.0, 585: 4.0, 161: 4.5, 194: 5.0, 120: 3.5, 1576: 4.0, 36586: 3.5, 557: 4.5, 1894: 3.0, 2501: 4.5, 180: 4.0, 4147: 4.0, 129: 4.5, 8051: 4.5, 12477: 5.0, 121: 4.5, 640: 4.0, 9480: 2.5, 36658: 4.5, 12: 4.5, 9654: 3.5, 170: 4.5, 1927: 3.0, 153: 5.0, 24: 4.5, 508: 4.5, 79: 4.5, 37719: 4.5, 616: 4.5, 122: 5.0, 38: 5.0, 1487: 4.0, 393: 4.5, 809: 4.0, 9372: 3.5, 558: 5.0, 2502: 5.0, 401: 5.0, 1538: 5.0, 4553: 4.0, 9806: 4.5, 16859: 5.0, 205: 4.0, 561: 4.0, 187: 5.0, 1640: 5.0, 1895: 4.0, 272: 5.0, 9738: 3.5, 9522: 4.0, 6957: 4.0, 59: 4.5, 3291: 4.0, 254: 3.5, 752: 4.5, 36668: 4.5, 1452: 5.0, 773: 4.0, 1262: 4.5, 11652: 4.0, 1776: 4.5, 1417: 3.0, 1422: 5.0, 9693: 4.5, 1124: 2.5, 36557: 5.0, 1372: 4.0, 4169: 4.5, 3594: 3.0, 4638: 3.5, 1271: 4.0, 7485: 4.5, 675: 4.5, 35: 4.0, 2503: 5.0, 5176: 4.5, 7737: 3.5}"
167,"{862: 3.5, 9603: 2.0, 10634: 2.5, 9614: 4.0, 197: 3.5, 568: 4.0, 9482: 2.5, 2293: 4.0, 1642: 1.5, 2292: 5.0, 11: 4.0, 680: 3.0, 278: 5.0, 9067: 3.0, 9495: 5.0, 13: 3.0, 11310: 2.0, 9739: 1.5, 329: 3.5, 10872: 3.5, 858: 3.0, 78: 3.5, 9479: 3.0, 771: 1.0, 812: 3.0, 268: 3.0, 274: 2.5, 408: 3.0, 10020: 3.5, 275: 3.0, 3065: 4.0, 503475: 4.0, 9802: 3.5, 532: 5.0, 935: 2.0, 627: 4.5, 9894: 0.5, 10546: 1.5, 62: 1.0, 24795: 2.5, 252: 4.5, 583: 3.5, 1630: 3.0, 762: 4.0, 531: 5.0, 1891: 4.5, 2493: 4.5, 85: 4.0, 679: 1.5, 1892: 4.0, 348: 2.0, 766: 5.0, 525: 4.5, 9277: 3.5, 13667: 3.0, 137: 3.0, 3034: 4.0, 89: 4.5, 639: 3.0, 621: 0.5, 8845: 2.0, 2322: 3.5, 9434: 3.5, 18: 5.0, 607: 3.5, 2255: 4.0, 10890: 3.5, 37165: 3.0, 115: 4.0, 2666: 4.5, 95: 1.0, 13597: 4.5, 857: 3.5, 9354: 3.0, 10437: 4.5, 97: 3.0, 11704: 3.0, 11639: 4.0, 4011: 3.0, 10220: 4.5, 9749: 3.0, 15196: 4.0, 1885: 3.0, 14709: 1.5, 9396: 2.5, 1542: 5.0, 36685: 3.0, 2667: 1.0, 745: 3.0, 813: 4.0, 2280: 3.0, 14: 3.0, 1832: 5.0, 9647: 4.0, 863: 3.0, 926: 3.5, 13342: 2.5, 8374: 4.5, 11176: 4.5, 14900: 4.0, 462: 3.5, 8469: 3.0, 11977: 4.0, 11072: 3.5, 7443: 5.0, 36657: 5.0, 1857: 3.5, 107: 5.0, 11688: 4.0, 8358: 3.0, 808: 4.5, 11896: 3.0, 1089: 3.0, 9799: 1.0, 8835: 0.5, 9602: 3.5, 9942: 3.0, 11959: 4.0, 141: 3.0, 585: 4.5, 671: 4.5, 161: 4.5, 1649: 3.0, 120: 5.0, 10950: 4.5, 11528: 3.0, 15999: 4.0, 425: 4.0, 557: 4.0, 2501: 4.5, 4147: 3.5, 12921: 4.5, 672: 4.5, 121: 4.5, 1574: 3.5, 11299: 5.0, 36658: 4.5, 12: 3.5, 32489: 3.0, 22: 4.5, 277: 3.5, 9662: 3.0, 14282: 4.0, 1584: 2.0, 587: 4.5, 122: 4.5, 11708: 2.5, 876: 5.0, 809: 4.0, 673: 4.5, 8193: 4.0, 2330: 3.0, 558: 4.0, 2502: 3.5, 747: 4.5, 9806: 4.5, 163: 0.5, 118: 2.5, 8488: 3.5, 1895: 2.0, 272: 5.0, 16320: 5.0, 6957: 1.5, 1830: 1.0, 533: 5.0, 674: 4.5, 411: 4.0, 834: 2.5, 752: 4.5, 9767: 1.0, 920: 3.5, 58: 3.5, 9293: 1.0}"
168,"{103: 4.5, 9348: 0.5, 18183: 4.5, 680: 4.5, 236: 4.0, 13: 4.0, 10442: 2.0, 10895: 4.5, 275: 5.0, 532: 4.5, 935: 5.0, 1645: 4.0, 238: 5.0, 426: 4.5, 213: 5.0, 289: 4.5, 963: 4.5, 15: 5.0, 1585: 4.5, 521: 5.0, 500: 5.0, 531: 4.5, 11216: 5.0, 510: 4.5, 429: 5.0, 389: 5.0, 595: 5.0, 28: 5.0, 335: 4.5, 1092: 5.0, 769: 5.0, 539: 4.0, 240: 5.0, 600: 4.5, 279: 4.5, 387: 4.5, 696: 4.5, 37247: 5.0, 1480: 5.0, 829: 5.0, 5925: 4.5, 11778: 5.0, 212: 4.5, 903: 4.5, 2323: 4.0, 642: 4.5, 157: 2.0, 168: 2.0, 2118: 4.5, 184: 4.5, 143: 4.5, 10633: 5.0, 346: 4.5, 793: 4.5, 36685: 4.5, 14: 5.0, 6415: 4.5, 492: 4.5, 11878: 5.0, 10998: 3.0, 25188: 5.0, 11016: 4.5, 968: 4.5, 838: 4.5, 3082: 4.0, 13776: 4.5, 938: 5.0, 592: 4.5, 1052: 4.0, 11697: 5.0, 194: 3.5, 548: 5.0, 598: 4.5, 936: 4.0, 12698: 4.5, 11194: 5.0, 29084: 4.5, 11030: 4.5, 1786: 4.5, 28257: 5.0, 9675: 5.0, 17185: 5.0, 17295: 4.5, 205: 4.0, 20271: 5.0, 582: 5.0, 1523: 4.5, 6977: 4.5, 8321: 4.0, 16869: 5.0, 25376: 4.5, 37799: 3.5, 15362: 4.5, 55725: 4.5}"
169,"{862: 4.5, 8844: 4.0, 15602: 5.0, 11862: 5.0, 11860: 4.5, 9087: 4.0, 9598: 4.0, 9603: 3.5, 10530: 3.5, 11359: 4.0, 2054: 5.0, 48750: 4.0, 9614: 5.0, 568: 4.5, 1642: 4.0, 9804: 3.5, 11017: 3.5, 8467: 4.5, 10510: 4.5, 11395: 5.0, 278: 5.0, 11381: 4.5, 2064: 4.0, 3049: 3.5, 13: 4.5, 8587: 4.5, 1637: 4.5, 11566: 4.0, 1634: 3.5, 5503: 4.0, 329: 4.0, 788: 5.0, 14534: 5.0, 424: 5.0, 858: 4.5, 9066: 3.0, 771: 5.0, 812: 5.0, 408: 4.5, 10020: 5.0, 114: 4.0, 19042: 3.0, 9099: 4.5, 10539: 4.0, 9304: 4.0, 664: 4.0, 10545: 4.0, 9327: 4.5, 10478: 4.5, 872: 5.0, 11113: 5.0, 909: 4.0, 630: 5.0, 20758: 5.0, 1585: 5.0, 11224: 4.0, 433: 5.0, 11114: 3.5, 15121: 5.0, 9591: 4.5, 252: 5.0, 583: 3.0, 11575: 4.0, 88: 4.5, 601: 4.0, 762: 5.0, 2493: 4.0, 525: 4.0, 207: 5.0, 137: 4.0, 105: 4.0, 756: 4.0, 11031: 4.0, 2323: 4.5, 639: 4.0, 7340: 3.5, 11674: 3.0, 621: 4.5, 9037: 3.0, 9390: 5.0, 4232: 4.0, 8818: 4.0, 16052: 4.0, 816: 4.0, 8874: 4.5, 607: 3.5, 10890: 4.0, 37165: 5.0, 597: 5.0, 11003: 4.0, 3050: 4.0, 544: 4.0, 1725: 5.0, 380: 4.5, 403: 4.5, 13597: 3.5, 165: 4.5, 196: 4.5, 32611: 4.0, 857: 5.0, 9354: 3.0, 9631: 4.5, 10144: 4.0, 15300: 4.5, 10693: 4.5, 2657: 4.5, 9837: 4.5, 13466: 5.0, 1542: 5.0, 16520: 4.5, 603: 4.5, 11355: 4.5, 564: 3.0, 1893: 4.0, 817: 5.0, 2105: 5.0, 2667: 4.0, 4806: 4.5, 745: 4.0, 813: 4.5, 2665: 5.0, 11153: 4.5, 850: 5.0, 535: 5.0, 957: 4.0, 863: 4.5, 497: 4.5, 49948: 4.0, 334: 5.0, 1850: 3.0, 2005: 4.5, 15655: 4.5, 2069: 4.5, 462: 4.5, 8469: 4.0, 801: 4.0, 10468: 4.5, 4967: 5.0, 11977: 4.5, 10560: 5.0, 8584: 3.5, 2133: 4.0, 1788: 4.0, 10276: 4.0, 1588: 3.5, 13785: 4.5, 10637: 5.0, 1597: 5.0, 71: 5.0, 8871: 5.0, 3981: 4.5, 8358: 4.5, 1493: 4.0, 15739: 4.5, 9816: 4.5, 2018: 4.0, 37302: 3.5, 62127: 4.0, 634: 4.0, 808: 5.0, 824: 5.0, 676: 4.5, 9799: 3.0, 10615: 4.5, 11467: 4.5, 2770: 4.5, 9896: 4.0, 11576: 4.0, 9778: 4.0, 14811: 5.0, 11091: 3.5, 11457: 4.0, 585: 5.0, 9889: 4.0, 671: 4.5, 3537: 5.0, 10847: 4.5, 8007: 3.5, 161: 4.5, 1903: 4.0, 11232: 4.0, 120: 4.5, 11086: 4.5, 453: 4.5, 10950: 4.5, 11528: 4.0, 8470: 3.5, 2752: 4.0, 2135: 3.0, 425: 4.0, 15647: 4.0, 14635: 4.5, 11812: 3.5, 8346: 4.5, 557: 4.0, 245: 4.5, 1894: 4.5, 4614: 4.0, 9583: 4.0, 11544: 4.5, 180: 4.0, 608: 3.0, 4147: 4.5, 14902: 4.0, 818: 4.5, 2675: 4.0, 4108: 3.5, 11529: 4.0, 9012: 4.5, 672: 4.5, 17187: 4.5, 2103: 2.5, 13497: 4.0, 7303: 4.0, 2755: 4.0, 121: 4.5, 2642: 4.0, 640: 5.0, 1574: 5.0, 423: 4.5, 23626: 3.5, 9919: 4.5, 6038: 3.5, 11635: 4.5, 455: 4.0, 11523: 2.5, 10735: 4.0, 31459: 2.5, 16636: 5.0, 22016: 4.0, 1816: 5.0, 604: 4.0, 310: 4.5, 12: 5.0, 9654: 3.5, 296: 3.0, 22: 4.5, 9486: 3.5, 4464: 5.0, 33339: 4.5, 8273: 4.5, 13778: 3.0, 1428: 3.0, 153: 4.5, 10934: 4.0, 24: 3.0, 10719: 5.0, 11846: 5.0, 951: 3.5, 10166: 3.5, 12545: 4.5, 3062: 5.0, 616: 4.5, 587: 4.0, 6964: 3.5, 122: 5.0, 5966: 3.0, 9352: 4.0, 615: 5.0, 11137: 4.0, 2122: 5.0, 13936: 5.0, 18283: 5.0, 809: 5.0, 594: 4.0, 8699: 5.0, 2048: 2.5, 2502: 3.5, 6947: 4.5}"
170,"{11862: 3.0, 710: 3.0, 9598: 5.0, 10530: 4.0, 9208: 3.0, 197: 4.0, 568: 3.0, 414: 3.0, 8963: 4.0, 6520: 4.0, 9070: 3.0, 1642: 3.0, 9090: 3.0, 9560: 3.0, 9804: 4.0, 4476: 4.0, 10510: 3.0, 1945: 4.0, 6950: 3.0, 680: 2.0, 2636: 3.0, 278: 5.0, 2064: 4.0, 3049: 3.0, 10731: 3.0, 888: 2.0, 13: 4.0, 8587: 3.0, 9359: 3.0, 8987: 3.0, 1637: 4.0, 2758: 1.0, 306: 3.0, 37233: 3.0, 5503: 3.0, 329: 3.0, 788: 4.0, 858: 4.0, 11969: 4.0, 771: 3.0, 251: 4.0, 812: 3.0, 581: 4.0, 268: 3.0, 274: 4.0, 408: 3.0, 10020: 3.0, 114: 4.0, 9802: 3.0, 664: 3.0}"
171,"{862: 5.0, 451: 5.0, 902: 5.0, 63: 5.0, 687: 4.0, 807: 5.0, 400: 5.0, 103: 5.0, 11000: 5.0, 8068: 5.0, 9071: 5.0, 522: 4.0, 11: 4.0, 527: 5.0, 680: 5.0, 11395: 4.0, 278: 5.0, 854: 3.0, 36955: 5.0, 1607: 5.0, 11934: 3.0, 7984: 4.0, 9593: 5.0, 788: 4.0, 78: 5.0, 9479: 4.0, 319: 5.0, 268: 5.0, 274: 5.0, 10895: 5.0, 275: 5.0, 954: 3.0, 10539: 5.0, 10990: 5.0, 922: 5.0, 503475: 5.0, 10280: 4.0, 9826: 5.0, 26890: 3.0, 602: 4.0, 9894: 4.0, 26748: 5.0, 38223: 5.0, 9294: 4.0, 18975: 4.0, 238: 5.0, 11134: 5.0, 22479: 4.0, 426: 5.0, 630: 4.0, 18203: 5.0, 9078: 4.0, 27845: 5.0, 252: 5.0, 623: 5.0, 583: 5.0, 500: 5.0, 702: 5.0, 762: 5.0, 531: 5.0, 18919: 5.0, 510: 5.0, 1891: 4.0, 2493: 4.0, 85: 5.0, 429: 5.0, 28: 5.0, 1892: 5.0, 348: 5.0, 525: 5.0, 279: 4.0, 207: 5.0, 235: 5.0, 137: 3.0, 105: 5.0, 903: 5.0, 89: 5.0, 642: 4.0, 11674: 5.0, 75: 5.0, 28059: 5.0, 651: 4.0}"
172,"{10510: 4.5, 424: 4.5, 581: 3.5, 274: 4.0, 10539: 3.5, 11843: 4.5, 1892: 4.5, 766: 3.5, 105: 4.0, 11202: 3.0, 377: 4.0, 607: 3.5, 1051: 3.0, 948: 3.0, 609: 3.5, 9340: 4.0, 11974: 4.0, 847: 3.5, 1955: 3.0, 745: 4.5, 11353: 4.0, 6415: 3.5, 9647: 5.0, 98: 4.0, 36657: 3.5, 393: 4.0}"
173,"{710: 3.0, 4584: 4.0, 197: 3.0, 11000: 4.0, 568: 4.0, 414: 3.0, 17447: 5.0, 628: 3.0, 680: 1.0, 2164: 3.0, 193: 4.0, 13: 5.0, 712: 5.0, 1637: 3.0, 2758: 3.0, 329: 4.0, 788: 4.0, 424: 5.0, 771: 3.0, 251: 3.0, 812: 3.0, 280: 3.0, 268: 3.0, 10020: 3.0, 114: 3.0}"
174,"{710: 3.0, 9087: 5.0, 63: 3.0, 9598: 4.0, 9603: 4.0, 629: 3.0, 2054: 1.0, 11000: 3.0, 568: 5.0, 414: 3.0, 8839: 3.0, 10329: 3.0, 8963: 3.0, 1572: 3.0, 1642: 5.0, 11472: 3.0, 9348: 2.0, 1909: 3.0, 8984: 3.0, 8467: 3.0, 397: 5.0, 628: 5.0, 1945: 5.0, 241: 3.0, 6950: 4.0, 680: 3.0, 11450: 2.0, 2636: 2.0, 2164: 5.0, 11395: 3.0, 193: 3.0, 11381: 4.0, 1587: 4.0, 2064: 3.0, 3049: 5.0, 9331: 4.0, 10731: 4.0, 13: 3.0, 9359: 4.0, 36593: 3.0, 36955: 3.0, 2758: 3.0, 306: 2.0, 11310: 3.0, 9612: 3.0, 11566: 4.0, 9739: 3.0, 37233: 5.0, 5503: 5.0, 9386: 4.0, 329: 5.0, 9593: 3.0, 9800: 3.0, 8005: 5.0, 424: 3.0, 858: 5.0, 11969: 5.0, 251: 5.0, 812: 4.0, 280: 4.0, 581: 4.0, 268: 5.0, 10020: 3.0, 114: 4.0, 954: 5.0, 664: 5.0, 602: 3.0}"
